text,terms,lab_sim
"if you go for the pre-theatre menu, it's an even greater deal.","[('pre-theatre menu', None)]",0.41642672
"the prices cannot be beat for the quality, quantity, freshness and taste.","[('quality', None), ('price', None), ('quantity', None)]",0.54343164
"little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!","[(""tonino's"", None)]",0.5631216
incredibly poor service an food quality at exorbitant prices.,"[('quality', None), ('food quality', None), ('service', None), ('price', None)]",0.60907304
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.,"[('dinner specials', None), ('price', None)]",0.61867815
horrible food and horrible service.,"[('service', None), ('food', None)]",0.5741795
bleecker st pizza is the best!,"[('bleecker st pizza', None)]",0.60751426
i do not recommend the heartland brewery.,"[('heartland brewery', None)]",0.43993658
they treated us well and the food was extremely fresh and well-prepared.,"[('treated', None), ('food', None)]",0.62900656
the big complaint: no toasting available.,"[('toasting', None)]",0.4134745
"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","[('service', None)]",0.33034244
"the food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.","[('waiter', None)]",0.41101086
"the chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","[('steak', None), ('chicken', None), ('lamb sandwhich', None)]",0.49791002
faan is sooo good.,"[('faan', None)]",0.27898756
no you're going to go back because the food was good.,"[('food', None)]",0.4739414
the food was great and the service was even better.,"[('service', None)]",0.74972755
"while this can hardly be called a restaurant, it is possibly the best deal in manhatten: $4 for a plate heaped with rice and 2-3 entrees.","[('manhattan', None)]",0.6048939
my son and his girlfriend both wanted cheeseburgers and they were huge!,"[('cheeseburgers', None)]",0.50171685
very good wine choices.,"[('wine choices', None)]",0.5221789
we were seated and ignored by waitstaff.,"[('waitstaff', None)]",0.24653818
they showed up 15 minutes after the tuna melt.,"[('tuna', None)]",0.36149725
"tasty steak, pork loin, the works.","[('steak', None), ('pork loin', None)]",0.5625954
i went to ruby foos for my birthday and enjoyed our experience there.,"[('ruby foos', None)]",0.44158906
i'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"[('service', None), ('setting', None)]",0.53931993
"the burger was great, also.","[('burger', None)]",0.59575856
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.","[('service', None)]",0.29293844
"just because it's cheap does not mean the portions are small or the food is nasty, it is great!","[('portions', None), ('food', None)]",0.6036655
the pizza was great.,"[('pizza', None)]",0.6204011
i had never had edamame pureed before but i thought it was innovative and tasty (could've used a bit more salt).,"[('edamame', None)]",0.314159
"however, it's the service that leaves a bad taste in my mouth.","[('service', None)]",0.45379248
the price was extremely reasonable for the appetizers and food we ate.,"[('appetizers', None), ('price', None), ('food', None)]",0.6298075
"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","[('tamarind', None)]",0.47223693
kenny the owner is always there and he treats my family like we are part of his family.,"[('kenny the owner', None)]",0.2335061
"delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!","[('service', None), ('food', None)]",0.7109617
and cheap!,"[('cheap', None)]",0.4016733
such nice people working here - but i have to review the food.,"[('working', None)]",0.65135115
try the times square cocktail -- ginger lemonade with vodka (also available without vodka.),"[('times square', None)]",0.32700658
nice find.,"[('find', None)]",0.24094169
veal parmigana - better than patsy's!,"[('veal parmigana', None)]",0.3722246
"great wine, great food.","[('wine', None), ('food', None)]",0.59891003
"the service was mediocre, and the lack of air conditioning made for a less than comfortable meal.","[('air conditioning', None), ('service', None)]",0.5713271
"we try frequenting new restaurants all over the city, but any time that we visit a restaurant other than roth's we are always disappointed.","[(""roth's"", None)]",0.56746817
honestly the worst sushi my husband and i had in our entire lives.,"[('sushi', None)]",0.4662076
"however, if you want great food at a great price and don't mind the decor, you can't beat this place.","[('decor', None), ('price', None), ('food', None)]",0.67620975
what makes this restaurant special are the authentic sichuan cooking and being the only one in nyc that offers authentic chongqing hotpot.,"[('chongqing hotpot', None)]",0.51017386
mizu is the japenese find in grammercy.,"[('mizu', None)]",0.12556835
"one of my favorites though was the angry lobster, a cold lobster salad that was magnificent.","[('lobster salad', None)]",0.5116355
"ask for usha, the nicest bartender in manhattan.","[('usha', None)]",0.4135909
the service is outstanding and my crab-cake eggs benedict could not have been better.,"[('service', None), ('crab-cake eggs benedict', None)]",0.6511819
"its location is good and the fact that hutner college is near and their prices are very reasonable, makes students go back to suan again and again.","[('hutner college', None), ('price', None)]",0.43817258
"however, i think jeckll and hydes t is one of those places that is fun to do once.","[('hydes t', None)]",0.37871727
service was on par but not wonderful.,"[('service', None)]",0.52197886
deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,"[('prices', None), ('delivery', None)]",0.44683832
we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"[('hot dogs', None)]",0.5140059
"i've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.","[('hunan chicken', None)]",0.5263029
"because of the delicate thin crust, take-out pies get soggy in their boxes.","[('thin crust', None), ('take-out pies', None)]",0.39272326
appetizers are somewhere around $7 each and the main dishes are between $11 and $16.,"[('main dishes', None)]",0.48517242
really depends on your luck!,"[('luck', None)]",0.20780101
they should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,"[('mascarpone', None), ('chocolate chips', None)]",0.3520999
very different than regular dimsum places.,"[('dimsum places', None)]",0.3371155
"i wasn't there for the half-price saturday night special, but tuesday night.","[('saturday night', None)]",0.3219895
"if you like the food and the value you get from some of chinatown restaurants, this is not the place for you.","[('value', None), ('food', None)]",0.63209337
they are opening two more places as i saw a flyer there one in yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.,"[('yonkers', None)]",0.37265158
the selection changes frequently but the basic dishes are always available.,"[('selection', None)]",0.5041499
i grew up on these bagels.,"[('bagels', None)]",0.43708655
visited there while on vacation and reading the reviews.,"[('reviews', None)]",0.48955628
then we ordered a dinosaur rolls and white tuna sashimi.,"[('sashimi', None)]",0.47838554
you won't find that anywhere in manhattan.,"[('manhattan', None)]",0.26043838
interior was so so.,"[('interior', None)]",0.35660464
i'm partial to the gnocchi.,"[('gnocchi', None)]",0.38161302
we ate outside at haru's sake bar because haru's restaurant next door was overflowing.,"[('haru', None)]",0.46260962
"better than the bagel shop on the corner, but not worth going out of your way for, in my opinion.","[('bagel shop', None)]",0.5285818
"the service was typical short-order, dinner type.","[('service', None)]",0.6230739
"we shared a bottle of sake, an order of edamames, and she had the sushi plate while i had the sashimi.","[('sashimi', None)]",0.45913613
