text,labs
"if you go for the pre-theatre menu, it's an even greater deal.","[('pre-theatre menu', None), ('deal', None)]"
"the prices cannot be beat for the quality, quantity, freshness and taste.","[('quality', None), ('price', None), ('quantity', None)]"
"little tonino's is just awesome, our favorite delivery place in kennsington, honestly the best gnochi i have ever had!","[(""tonino's"", None), ('kennsington', None), ('delivery place', None)]"
incredibly poor service an food quality at exorbitant prices.,"[('quality', None), ('food quality', None), ('service', None), ('price', None), ('prices', None)]"
we usually just get some of the dinner specials and they are very reasonably priced and very tasty.,"[('dinner specials', None), ('price', None)]"
horrible food and horrible service.,"[('service', None), ('food', None)]"
bleecker st pizza is the best!,"[('bleecker st pizza', None)]"
i do not recommend the heartland brewery.,"[('heartland brewery', None)]"
they treated us well and the food was extremely fresh and well-prepared.,"[('treated', None), ('food', None)]"
the big complaint: no toasting available.,"[('toasting', None)]"
"volare virgins or weekly regulars, everyone gets treated the same and you can't ask for more than that when the service is this friendly.","[('service', None), ('regulars', None), ('volare virgins', None)]"
"the food came out wrong, the waiter was no where to be found and the wine showed up at the end of the meal.","[('waiter', None), ('food', None)]"
"the chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","[('steak', None), ('chicken', None), ('lamb sandwhich', None), ('appetites', None)]"
faan is sooo good.,"[('faan', None)]"
no you're going to go back because the food was good.,"[('food', None)]"
the food was great and the service was even better.,"[('service', None), ('food', None)]"
"while this can hardly be called a restaurant, it is possibly the best deal in manhatten: $4 for a plate heaped with rice and 2-3 entrees.","[('manhattan', None), ('manhatten', None)]"
my son and his girlfriend both wanted cheeseburgers and they were huge!,"[('cheeseburgers', None)]"
very good wine choices.,"[('wine choices', None)]"
we were seated and ignored by waitstaff.,"[('waitstaff', None)]"
they showed up 15 minutes after the tuna melt.,"[('tuna', None)]"
"tasty steak, pork loin, the works.","[('steak', None), ('pork loin', None)]"
i went to ruby foos for my birthday and enjoyed our experience there.,"[('ruby foos', None)]"
i'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"[('service', None), ('setting', None), ('occasion', None)]"
"the burger was great, also.","[('burger', None)]"
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.","[('service', None), ('end', None), ('% discount', None)]"
"just because it's cheap does not mean the portions are small or the food is nasty, it is great!","[('portions', None), ('food', None)]"
the pizza was great.,"[('pizza', None)]"
i had never had edamame pureed before but i thought it was innovative and tasty (could've used a bit more salt).,"[('edamame', None)]"
"however, it's the service that leaves a bad taste in my mouth.","[('service', None), ('taste', None)]"
the price was extremely reasonable for the appetizers and food we ate.,"[('appetizers', None), ('price', None), ('food', None)]"
"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","[('tamarind', None), ('selections', None), ('dishes', None)]"
kenny the owner is always there and he treats my family like we are part of his family.,"[('kenny the owner', None)]"
"delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!","[('service', None), ('food', None), ('lunch buffet', None), ('dinner', None), ('choice', None), ('atmosphere', None)]"
and cheap!,"[('cheap', None)]"
such nice people working here - but i have to review the food.,"[('working', None), ('food', None), ('people', None)]"
try the times square cocktail -- ginger lemonade with vodka (also available without vodka.),"[('times square', None), ('cocktail', None)]"
nice find.,"[('find', None)]"
veal parmigana - better than patsy's!,"[('veal parmigana', None)]"
"great wine, great food.","[('wine', None), ('food', None)]"
"the service was mediocre, and the lack of air conditioning made for a less than comfortable meal.","[('air conditioning', None), ('service', None), ('meal', None)]"
"we try frequenting new restaurants all over the city, but any time that we visit a restaurant other than roth's we are always disappointed.","[(""roth's"", None), ('restaurants', None)]"
honestly the worst sushi my husband and i had in our entire lives.,"[('sushi', None), ('lives', None)]"
"however, if you want great food at a great price and don't mind the decor, you can't beat this place.","[('decor', None), ('price', None), ('food', None), ('place', None)]"
what makes this restaurant special are the authentic sichuan cooking and being the only one in nyc that offers authentic chongqing hotpot.,"[('chongqing hotpot', None), ('restaurant', None), ('sichuan cooking', None)]"
mizu is the japenese find in grammercy.,"[('mizu', None), ('grammercy', None), ('find', None)]"
"one of my favorites though was the angry lobster, a cold lobster salad that was magnificent.","[('lobster salad', None)]"
"ask for usha, the nicest bartender in manhattan.","[('usha', None)]"
the service is outstanding and my crab-cake eggs benedict could not have been better.,"[('service', None), ('crab-cake eggs benedict', None)]"
"its location is good and the fact that hutner college is near and their prices are very reasonable, makes students go back to suan again and again.","[('hutner college', None), ('price', None), ('location', None), ('students', None), ('prices', None), ('suan', None)]"
"however, i think jeckll and hydes t is one of those places that is fun to do once.","[('hydes t', None)]"
service was on par but not wonderful.,"[('service', None)]"
deliveries often take up to an hour and the prices are higher than most other pizzerias in the area.,"[('prices', None), ('delivery', None), ('deliveries', None), ('pizzerias', None), ('area', None)]"
we also ordered two hot dogs thinking they would be pretty good since there is a whole section on the menu devoted to them.,"[('hot dogs', None), ('section', None), ('menu', None)]"
"i've had the chicken with garlic sauce, chicken with black bean sauce, and hunan chicken.","[('hunan chicken', None)]"
"because of the delicate thin crust, take-out pies get soggy in their boxes.","[('thin crust', None), ('take-out pies', None)]"
appetizers are somewhere around $7 each and the main dishes are between $11 and $16.,"[('main dishes', None)]"
really depends on your luck!,"[('luck', None)]"
they should have called it mascarpone with chocolate chips-good but a far cry from what the name implies.,"[('mascarpone', None), ('chocolate chips', None)]"
very different than regular dimsum places.,"[('dimsum places', None)]"
"i wasn't there for the half-price saturday night special, but tuesday night.","[('saturday night', None)]"
"if you like the food and the value you get from some of chinatown restaurants, this is not the place for you.","[('value', None), ('food', None)]"
they are opening two more places as i saw a flyer there one in yonkers which is a restraunt and banquet hall and another one in parsipanny new jersey.,"[('yonkers', None), ('jersey', None)]"
the selection changes frequently but the basic dishes are always available.,"[('selection', None), ('dishes', None)]"
i grew up on these bagels.,"[('bagels', None)]"
visited there while on vacation and reading the reviews.,"[('reviews', None)]"
