text,labs
"the chicken and steak were seasoned and cooked to perfection, and the lamb sandwhich is great for heartier appetites.","[('seasoned', None), ('chicken and steak', None), ('appetites', None), ('lamb sandwhich', None)]"
faan is sooo good.,"[('faan', None), ('aan', None)]"
we saw them heating up at least one frozen item though i'm not sure which dim sum dish it was.,"[('frozen', None), ('dim sum dish', None)]"
no you're going to go back because the food was good.,"[('wait', None), ('food', None)]"
the food was great and the service was even better.,"[('service', None), ('food', None)]"
"while this can hardly be called a restaurant, it is possibly the best deal in manhatten: $4 for a plate heaped with rice and 2-3 entrees.","[('entrees', None), ('manhatten', None), ('rice', None)]"
traditional french decour was pleasant though the hall was rather noisy - the restaurant was full and we had to raise our voices to be able to maintain a conversation.,"[('voices', None), ('restaurant', None), ('traditional french decour', None), ('hall', None), ('decour', None), ('conversation', None)]"
the fish is fresh and each piece is sliced to perfection and seasoned by the sushi chef (usually with a little fresh wasabi and soy sauce but also sometimes with some sea salt).,"[('little fresh wasabi', None), ('sushi chef', None), ('wasabi', None), ('fish', None), ('soy sauce', None), ('sea salt', None)]"
"consequently, their burgers fell apart in their hands and made such a mess that they did'nt feel like finishing them.","[('messes', None), ('burgers', None)]"
my son and his girlfriend both wanted cheeseburgers and they were huge!,"[('girlfriend', None), ('cheeseburgers', None)]"
i really recommend the very simple unda (egg) rolls.,"[('eggs', None), ('rolls', None)]"
i will not be coming here at 3am again.,"[('waiting', None), ('i', None)]"
unbelievable.,[]
very good wine choices.,"[('wine choices', None)]"
"this is the only thai place i go too in nyc, it's wonderful, and live relaxed jazz on certain nights.","[('place', None), ('jazz', None), ('certain nights', None)]"
we will be back.,"[('back', None), ('food', None)]"
we were seated and ignored by waitstaff.,"[('seated', None), ('waitstaff', None)]"
"if you are in a big group, this place is perfect because it recomends sharing - they have lazy susans on most tables - even families can feel comfortable here.","[('place', None), ('susans', None), ('big group', None), ('tables', None)]"
they showed up 15 minutes after the tuna melt.,"[('wait', None), ('tuna melt', None)]"
"tasty steak, pork loin, the works.","[('steak', None), ('pork loin', None), ('tasty steak', None)]"
i went with 5 friends and we lingered at the table for a bit and didn't feel rushed at all even though there was a wait.,"[('wait', None), ('table', None)]"
i went to ruby foos for my birthday and enjoyed our experience there.,"[('experience', None), ('ruby foos', None)]"
i'd highly recommend it for a special occasion -- it provides and intimate setting and nice service.,"[('setting', None), ('service', None), ('special occasion', None)]"
"the burger was great, also.","[('burger', None)]"
"they did give a 15% discount at the end, wasn't enough, as they knew the service was horrible.","[('15%', None), ('% discount', None), ('service', None), ('end', None)]"
"just because it's cheap does not mean the portions are small or the food is nasty, it is great!","[('portions', None), ('food', None)]"
the pizza was great.,"[('pizza', None)]"
and everytime i go there's a bunch of drunk idiots making a scene out front.,"[('bunch', None), ('scene', None), ('drunk', None)]"
i had never had edamame pureed before but i thought it was innovative and tasty (could've used a bit more salt).,"[('edamame pureed', None), ('salt', None)]"
"however, it's the service that leaves a bad taste in my mouth.","[('taste', None), ('service', None)]"
"when we notified him that he didn't mention the specials, he didn't apologize but let us know that we made a very good decision regardless.","[('specials', None), ('person', None), ('decision', None)]"
the price was extremely reasonable for the appetizers and food we ate.,"[('appetizers', None), ('food', None), ('price', None)]"
"don't dine at tamarind for the vegetarian dishes, they are simply not up to par with the non-veg selections.","[('non-veg selections', None), ('vegetarian dishes', None), ('selections', None), ('tamarind', None)]"
kenny the owner is always there and he treats my family like we are part of his family.,"[('kenny', None), ('family', None), ('owner', None)]"
they need a kick out of it but until then the sushi is pretty good and the place is consistent.,"[('place', None), ('sushi', None)]"
i've had to wait only a few times during lunch but this place is definitely worth the wait.,"[('place', None), ('wait', None), ('lunch', None), ('few times', None)]"
all in all the food was above average and i would return to see how they operate with four or less dinners.,"[('above average', None), ('dinners', None), ('food', None)]"
"judging from previous posts this used to be a good place, but not any longer.","[('place', None), ('previous posts', None)]"
"delicious food, excellent service, and a pretty atmosphere make this a great choice for dinner and the $5.99 lunch buffet makes it an even better choice for lunch!","[('atmosphere', None), ('choice', None), ('food', None), ('lunch buffet', None), ('dinner', None), ('service', None)]"
"for appetizers, i recommend the shrimp fritters and dumplings.","[('appetizers', None), ('shrimp fritters', None), ('dumplings', None)]"
and cheap!,[]
such nice people working here - but i have to review the food.,"[('people', None), ('food', None)]"
"the restaurant is dark and not very attractive and then you have spot lights shining on you putting you in the worst light possible, reaching for sunglasses.","[('restaurant', None), ('spot lights', None), ('light', None)]"
try the times square cocktail -- ginger lemonade with vodka (also available without vodka.),"[('times square cocktail', None), ('ginger lemonade with vodka', None)]"
nice find.,"[('find', None)]"
veal parmigana - better than patsy's!,"[('patsy', None), ('veal parmigana', None)]"
"great wine, great food.","[('wine', None), ('food', None)]"
"the service was mediocre, and the lack of air conditioning made for a less than comfortable meal.","[('service', None), ('meal', None)]"
the food and staff always surprise me with the new heights they are taken to.,"[('staff', None), ('new heights', None), ('food', None)]"
amazing!,[]
went to ottimo and was expecting outstanding pizza (as i love la pizza fresca).,"[('pizza', None), ('la pizza fresca', None)]"
i've always been seated propmtly.,"[('propmtly', None), ('seated', None)]"
honestly the worst sushi my husband and i had in our entire lives.,"[('sushi', None), ('entire lives', None)]"
there is nothing more pleasant than that.,"[('nothing', None)]"
i would recommend this place to anyone and would without a doubt come again.,"[('place', None), ('anyone', None)]"
"however, if you want great food at a great price and don't mind the decor, you can't beat this place.","[('place', None), ('decor', None), ('food', None), ('price', None)]"
what makes this restaurant special are the authentic sichuan cooking and being the only one in nyc that offers authentic chongqing hotpot.,"[('hotpot', None), ('sichuan cooking', None), ('restaurant', None), ('chongqing hotpot', None)]"
mizu is the japenese find in grammercy.,"[('grammercy', None), ('find', None), ('mizu', None)]"
for sure i will keep coming back because i feel really this restaurant deserves.,"[('restaurant', None), ('value', None)]"
our tiny table for two (dinner plates hung over edge) was right in the middle of one of the lanes of waiter traffic.,"[('dinner plates', None), ('tiny table', None), ('waiter', None)]"
"sake collection was excellent (try nanbu bijin), but pricy.","[('sake collection', None), ('nanbu bijin', None)]"
